Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base,-0.0277896697354432,0.0234076824741036,0.0288009133480316,0,0,0,1.8044550393165,0.00557261131338954,1.30566237539955E-06,-0.000539475236705643,0.0133501948742322,4.50573002158927E-07,0.0165394809245894,0,0,0,0,0,0,package://urdf_v12/meshes/base.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://urdf_v12/meshes/base.STL,,base_link v5.step-1,Origin_global,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
"base_link ",0.0157132867710385,0.0115275527781427,0.181315179513602,0,0,0,2.09089508032489,0.0136133861667005,4.81773432935839E-06,-8.58975697793193E-06,0.00966545437205446,-0.000408881289535838,0.00889732683732312,0,0,0,0,0,0,package://urdf_v12/meshes/base_link .STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://urdf_v12/meshes/base_link .STL,,moveo_basev2.step-1,Origin_joint_1,Axis_joint_1,joint_1,continuous,0,0,-0.0180509566114611,0,0,0,base,0,0,1,,,,,,,,,,,,
shoulder,0.0158644325462804,0.02504162834465,0.178555302511376,0,0,0,1.93113192422205,0.0170862699436261,3.41462705541798E-06,-5.32114229637754E-07,0.0162697572588696,-0.00012309676700551,0.00359988404935739,0,0,0,0,0,0,package://urdf_v12/meshes/shoulder.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://urdf_v12/meshes/shoulder.STL,,moveo_shoulder_1.step-1,Origin_joint_2,Axis_joint_2,joint_2,continuous,0,0,0.166937311025839,0,0,0,"base_link ",0,1,0,,,,,,,,,,,,
elbow,0.0156751030974169,0.023194600323863,0.141664728150207,0,0,0,0.777952609087341,0.00228138056838172,6.75259187042004E-08,-6.02427583403919E-07,0.0023009303154956,-3.06257702544412E-05,0.000730694022316298,0,0,0,0,0,0,package://urdf_v12/meshes/elbow.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://urdf_v12/meshes/elbow.STL,,mover_elbow_1.step-1,Origin_joint_3,Axis_joint_3,joint_3,continuous,0,0,0.221123792803555,0,0,0,shoulder,0,1,0,,,,,,,,,,,,
wrist_1,0.0159030353870169,0.0259392011604309,0.153821387239627,0,0,0,0.336033452724272,0.00069858848675879,-1.06886801076148E-06,4.79927277955125E-06,0.00057350924924435,1.12103478728337E-05,0.000348806449824697,0,0,0,0,0,0,package://urdf_v12/meshes/wrist_1.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://urdf_v12/meshes/wrist_1.STL,,moveo_wrist_1_1.step-1,Origin_joint_4,Axis_joint_4,joint_4,continuous,0,0.000500999999999197,0.129539254362447,0,0,0,elbow,0,0,1,,,,,,,,,,,,
wrist_2,0.0157674794651573,0.0237812416320284,0.102441846080264,0,0,0,0.158623990065244,8.93595776003998E-05,-2.61088693015929E-09,-6.69993158028924E-08,0.000106318527143667,-6.1988188063972E-07,7.50977341794514E-05,0,0,0,0,0,0,package://urdf_v12/meshes/wrist_2.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://urdf_v12/meshes/wrist_2.STL,,moveo_wrist_2_1.step-1,Origin_joint_5,Axis_joint_5,joint_5,continuous,0,0,0.0989607456375549,0,0,0,wrist_1,0,1,0,,,,,,,,,,,,
gripper_base,0.0311543630683594,0.0219859939784245,0.827225396554336,0,0,0,0.0669550622965298,2.24885107007778E-05,2.35779600503439E-06,-2.87441674031664E-06,3.18452559005093E-05,3.5768391759538E-07,3.67649419265546E-05,0,0,0,0,0,0,package://urdf_v12/meshes/gripper_base.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://urdf_v12/meshes/gripper_base.STL,,gripper_base_1.step-1,Origin_joint_6,Axis_joint_6,joint_6,fixed,0,-0.000501000000000529,-0.666561103829396,0,0,0,wrist_2,0,0,0,,,,,,,,,,,,
gear1,0.00313198682169658,-0.00793428732007617,-0.000937213624747468,0,0,0,0.00438273150212106,9.89317514922847E-07,1.98723010737954E-10,-7.64271136153673E-10,1.89001348619673E-07,4.23805891108935E-08,8.26162900732732E-07,0,0,0,0,0,0,package://urdf_v12/meshes/gear1.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://urdf_v12/meshes/gear1.STL,,servo_gear_1.step-1,Origin_joint_72,Axis_joint_72,joint_7,continuous,0.012918,0.0098964,0.83019,-1.557,0.0046185,0.0046825,gripper_base,0.99999,0,-0.0046829,,,,,,,,,,,,
leg1-1,0.00929593828673914,-0.000672396815212528,0.0475923899361654,0,0,0,0.0106754375171176,4.10221567194114E-06,-1.70838921651009E-09,-9.73748421490424E-09,4.17675309849148E-06,-6.39771162927071E-07,5.77183539710656E-07,0,0,0,0,0,0,package://urdf_v12/meshes/leg1-1.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://urdf_v12/meshes/leg1-1.STL,,gripper_leg_a_1.step-1,Origin_joint_11,Axis_joint_11,joint_11,fixed,-0.0058669,-0.019902,0.0073019,1.557,0.0046185,-0.0046825,gear1,0,0,0,,,,,,,,,,,,
gear2,-0.00318902659387393,-0.00793428571902788,-0.000907612629209242,0,0,0,0.0043827315012652,9.89317512179051E-07,1.98725634078648E-10,-7.64271668328125E-10,1.89001348302896E-07,4.23805870596426E-08,8.26162898343221E-07,0,0,0,0,0,0,package://urdf_v12/meshes/gear2.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://urdf_v12/meshes/gear2.STL,,servo_gear_1.step2-2,Origin_joint_82,Axis_joint_82,joint_8,continuous,0.012869,0.037896,0.83019,-1.5571,-0.0047473,-3.1369,gripper_base,0.99999,0,-0.0046829,,,,,,,,,,,,
